polynomial,polynomial_reconstructed,factors,term_0,term_1,term_2,term_3,term_4,gcd,zero_terms,galois_group,discriminant
x^5 + 11*x^4 + 10*x^3 - 23*x^2 - 5*x + 1,(7548)*x^4 + (9293)*x^3 + (-15342)*x^2 + (-3591)*x^1 + (801),(7548) * (x^4 + 9293/7548*x^3 - 2557/1258*x^2 - 1197/2516*x + 267/2516),7548,9293,-15342,-3591,801,1,0,A5,5162566201
x^5 + 11*x^4 + 15*x^3 - 21*x^2 - 17*x + 1,(5335)*x^4 + (10110)*x^3 + (-8485)*x^2 + (-8390)*x^1 + (855),(5335) * (x^4 + 2022/1067*x^3 - 1697/1067*x^2 - 1678/1067*x + 171/1067),5335,10110,-8485,-8390,855,5,0,A5,16744360000
x^5 + 12*x^4 - 13*x^3 - 10*x^2 + 2*x + 1,(30022)*x^4 + (-27769)*x^3 + (-23114)*x^2 + (4445)*x^1 + (2306),(30022) * (x^4 - 27769/30022*x^3 - 11557/15011*x^2 + 4445/30022*x + 1153/15011),30022,-27769,-23114,4445,2306,1,0,A5,219484225
x^5 + 12*x^4 - 12*x^3 + 11*x^2 - 5*x + 1,(30819)*x^4 + (-30421)*x^3 + (27033)*x^2 + (-12099)*x^1 + (2384),(30819) * (x^4 - 30421/30819*x^3 + 9011/10273*x^2 - 4033/10273*x + 2384/30819),30819,-30421,27033,-12099,2384,1,0,A5,15288100
x^5 + 12*x^4 - 5*x^3 + 17*x^2 + 7*x + 1,(25555)*x^4 + (-13921)*x^3 + (34834)*x^2 + (14728)*x^1 + (2102),(25555) * (x^4 - 13921/25555*x^3 + 34834/25555*x^2 + 14728/25555*x + 2102/25555),25555,-13921,34834,14728,2102,1,0,A5,2257675225
x^5 + 12*x^4 - 4*x^3 + 19*x^2 + 3*x + 1,(25003)*x^4 + (-11605)*x^3 + (39105)*x^2 + (6149)*x^1 + (2024),(25003) * (x^4 - 1055/2273*x^3 + 3555/2273*x^2 + 559/2273*x + 184/2273),25003,-11605,39105,6149,2024,11,0,A5,4112656900
x^5 + 12*x^4 + 3*x^3 - 25*x^2 + 7*x + 1,(16707)*x^4 + (6839)*x^3 + (-35142)*x^2 + (9354)*x^1 + (1508),(16707) * (x^4 + 6839/16707*x^3 - 11714/5569*x^2 + 3118/5569*x + 1508/16707),16707,6839,-35142,9354,1508,1,0,A5,5073855361
x^5 + 12*x^4 + 5*x^3 + 7*x^2 + 1,(17740)*x^4 + (6827)*x^3 + (10677)*x^2 + (-169)*x^1 + (1523),(17740) * (x^4 + 6827/17740*x^3 + 10677/17740*x^2 - 169/17740*x + 1523/17740),17740,6827,10677,-169,1523,1,0,A5,27857284
x^5 + 12*x^4 + 7*x^3 - 25*x^2 - 8*x + 1,(14212)*x^4 + (11891)*x^3 + (-28259)*x^2 + (-9515)*x^1 + (1331),(14212) * (x^4 + 1081/1292*x^3 - 2569/1292*x^2 - 865/1292*x + 121/1292),14212,11891,-28259,-9515,1331,11,0,A5,12936787600
x^5 + 12*x^4 + 13*x^3 - 23*x^2 - 6*x + 1,(10486)*x^4 + (14555)*x^3 + (-20025)*x^2 + (-5591)*x^1 + (1025),(10486) * (x^4 + 14555/10486*x^3 - 20025/10486*x^2 - 5591/10486*x + 1025/10486),10486,14555,-20025,-5591,1025,1,0,A5,8656813764
x^5 + 13*x^4 - 23*x^3 + 19*x^2 + 7*x + 1,(51489)*x^4 + (-87156)*x^3 + (66177)*x^2 + (24894)*x^1 + (3537),(51489) * (x^4 - 3228/1907*x^3 + 2451/1907*x^2 + 922/1907*x + 131/1907),51489,-87156,66177,24894,3537,27,0,A5,11362707216
x^5 + 13*x^4 - 15*x^3 + 24*x^2 + 8*x + 1,(43888)*x^4 + (-53784)*x^3 + (74965)*x^2 + (25450)*x^1 + (3161),(43888) * (x^4 - 6723/5486*x^3 + 74965/43888*x^2 + 12725/21944*x + 3161/43888),43888,-53784,74965,25450,3161,1,0,A5,15979993744
x^5 + 13*x^4 - 11*x^3 + 6*x^2 + x + 1,(38793)*x^4 + (-32381)*x^3 + (16563)*x^2 + (2709)*x^1 + (2800),(38793) * (x^4 - 32381/38793*x^3 + 5521/12931*x^2 + 903/12931*x + 2800/38793),38793,-32381,16563,2709,2800,1,0,A5,394459321
x^5 + 13*x^4 - 6*x^3 - 5*x^2 + x + 1,(33370)*x^4 + (-13965)*x^3 + (-12690)*x^2 + (2325)*x^1 + (2485),(33370) * (x^4 - 2793/6674*x^3 - 27/71*x^2 + 465/6674*x + 7/94),33370,-13965,-12690,2325,2485,5,0,A5,15405625
x^5 + 13*x^4 - 4*x^3 + 12*x^2 - 3*x + 1,(32986)*x^4 + (-11976)*x^3 + (30480)*x^2 + (-7688)*x^1 + (2474),(32986) * (x^4 - 5988/16493*x^3 + 15240/16493*x^2 - 3844/16493*x + 1237/16493),32986,-11976,30480,-7688,2474,2,0,A5,293094400
x^5 + 13*x^4 + 4*x^3 - 13*x^2 - 5*x + 1,(24306)*x^4 + (9959)*x^3 + (-23706)*x^2 + (-9549)*x^1 + (1949),(24306) * (x^4 + 9959/24306*x^3 - 3951/4051*x^2 - 3183/8102*x + 1949/24306),24306,9959,-23706,-9549,1949,1,0,A5,185313769
x^5 + 13*x^4 + 15*x^3 - 8*x^2 - 5*x + 1,(16237)*x^4 + (21597)*x^3 + (-10185)*x^2 + (-6969)*x^1 + (1402),(16237) * (x^4 + 21597/16237*x^3 - 10185/16237*x^2 - 6969/16237*x + 1402/16237),16237,21597,-10185,-6969,1402,1,0,A5,435431689
x^5 + 13*x^4 + 16*x^3 - 23*x^2 - 7*x + 1,(14376)*x^4 + (21923)*x^3 + (-25758)*x^2 + (-8355)*x^1 + (1299),(14376) * (x^4 + 21923/14376*x^3 - 4293/2396*x^2 - 2785/4792*x + 433/4792),14376,21923,-25758,-8355,1299,1,0,A5,14654797249
x^5 + 13*x^4 + 21*x^3 + 7*x^2 - 5*x + 1,(13201)*x^4 + (24216)*x^3 + (8721)*x^2 + (-6114)*x^1 + (1165),(13201) * (x^4 + 24216/13201*x^3 + 8721/13201*x^2 - 6114/13201*x + 1165/13201),13201,24216,8721,-6114,1165,1,0,A5,230189584
x^5 + 14*x^4 - 21*x^3 + 21*x^2 - 6*x + 1,(62614)*x^4 + (-91165)*x^3 + (87381)*x^2 + (-24745)*x^1 + (4061),(62614) * (x^4 - 91165/62614*x^3 + 87381/62614*x^2 - 24745/62614*x + 4061/62614),62614,-91165,87381,-24745,4061,1,0,A5,536848900
x^5 + 14*x^4 - 16*x^3 + 15*x^2 - 4*x + 1,(56440)*x^4 + (-63693)*x^3 + (57263)*x^2 + (-15216)*x^1 + (3731),(56440) * (x^4 - 63693/56440*x^3 + 57263/56440*x^2 - 1902/7055*x + 3731/56440),56440,-63693,57263,-15216,3731,1,0,A5,155426089
x^5 + 14*x^4 - 9*x^3 + 18*x^2 - 8*x + 1,(49192)*x^4 + (-33945)*x^3 + (62810)*x^2 + (-27431)*x^1 + (3402),(49192) * (x^4 - 33945/49192*x^3 + 2855/2236*x^2 - 27431/49192*x + 1701/24596),49192,-33945,62810,-27431,3402,1,0,A5,148620481
x^5 + 14*x^4 + x^3 - 12*x^2 - 2*x + 1,(36462)*x^4 + (5067)*x^3 + (-30780)*x^2 + (-5361)*x^1 + (2632),(36462) * (x^4 + 1689/12154*x^3 - 5130/6077*x^2 - 1787/12154*x + 1316/18231),36462,5067,-30780,-5361,2632,1,0,A5,229552801
x^5 + 14*x^4 + 3*x^3 - 18*x^2 + 1,(34000)*x^4 + (10583)*x^3 + (-43662)*x^2 + (-211)*x^1 + (2486),(34000) * (x^4 + 10583/34000*x^3 - 21831/17000*x^2 - 211/34000*x + 1243/17000),34000,10583,-43662,-211,2486,1,0,A5,2773180921
x^5 + 14*x^4 + 15*x^3 - x^2 - 4*x + 1,(24592)*x^4 + (28943)*x^3 + (-1381)*x^2 + (-7851)*x^1 + (1915),(24592) * (x^4 + 28943/24592*x^3 - 1381/24592*x^2 - 7851/24592*x + 1915/24592),24592,28943,-1381,-7851,1915,1,0,A5,40576900
x^5 + 14*x^4 + 19*x^3 - 23*x^2 - 8*x + 1,(19428)*x^4 + (31943)*x^3 + (-32673)*x^2 + (-12075)*x^1 + (1629),(19428) * (x^4 + 31943/19428*x^3 - 10891/6476*x^2 - 4025/6476*x + 543/6476),19428,31943,-32673,-12075,1629,1,0,A5,24788613136
x^5 + 15*x^4 - 8*x^3 + 3*x^2 - x + 1,(60166)*x^4 + (-31723)*x^3 + (11654)*x^2 + (-4067)*x^1 + (3871),(60166) * (x^4 - 31723/60166*x^3 + 5827/30083*x^2 - 4067/60166*x + 3871/60166),60166,-31723,11654,-4067,3871,1,0,A5,169754841
x^5 + 15*x^4 - 5*x^3 + 8*x^2 - x + 1,(57085)*x^4 + (-20575)*x^3 + (29981)*x^2 + (-3947)*x^1 + (3716),(57085) * (x^4 - 4115/11417*x^3 + 4283/8155*x^2 - 3947/57085*x + 3716/57085),57085,-20575,29981,-3947,3716,1,0,A5,6661561
x^5 + 15*x^4 + 20*x^2 - 5*x + 1,(52500)*x^4 + (-4000)*x^3 + (72000)*x^2 + (-18000)*x^1 + (3500),(52500) * (x^4 - 8/105*x^3 + 48/35*x^2 - 12/35*x + 1/15),52500,-4000,72000,-18000,3500,500,0,A5,6400000000
x^5 + 15*x^4 + 22*x^3 - 23*x^2 - 9*x + 1,(25876)*x^4 + (45233)*x^3 + (-40902)*x^2 + (-16967)*x^1 + (2021),(25876) * (x^4 + 45233/25876*x^3 - 20451/12938*x^2 - 16967/25876*x + 2021/25876),25876,45233,-40902,-16967,2021,1,0,A5,41602537089
x^5 + 16*x^4 - 19*x^3 + 9*x^2 + 3*x + 1,(92119)*x^4 + (-105645)*x^3 + (47472)*x^2 + (16018)*x^1 + (5366),(92119) * (x^4 - 105645/92119*x^3 + 47472/92119*x^2 + 16018/92119*x + 5366/92119),92119,-105645,47472,16018,5366,1,0,A5,3621752761
x^5 + 16*x^4 - 17*x^3 + x^2 + 4*x + 1,(88488)*x^4 + (-89061)*x^3 + (3861)*x^2 + (20601)*x^1 + (5205),(88488) * (x^4 - 29687/29496*x^3 + 429/9832*x^2 + 2289/9832*x + 1735/29496),88488,-89061,3861,20601,5205,3,0,A5,693479556
x^5 + 16*x^4 - 16*x^3 + 5*x^2 + 4*x + 1,(87460)*x^4 + (-84633)*x^3 + (24497)*x^2 + (20484)*x^1 + (5161),(87460) * (x^4 - 84633/87460*x^3 + 24497/87460*x^2 + 5121/21865*x + 5161/87460),87460,-84633,24497,20484,5161,1,0,A5,1946133225
x^5 + 16*x^4 - 11*x^3 + 20*x^2 + 4*x + 1,(81960)*x^4 + (-61033)*x^3 + (98292)*x^2 + (19719)*x^1 + (4916),(81960) * (x^4 - 61033/81960*x^3 + 8191/6830*x^2 + 6573/27320*x + 1229/20490),81960,-61033,98292,19719,4916,1,0,A5,16670683225
x^5 + 16*x^4 - x^3 + 10*x^2 - 6*x + 1,(67870)*x^4 + (-6193)*x^3 + (43802)*x^2 + (-25751)*x^1 + (4246),(67870) * (x^4 - 563/6170*x^3 + 1991/3085*x^2 - 2341/6170*x + 193/3085),67870,-6193,43802,-25751,4246,11,0,A5,501088225
x^5 + 16*x^4 + 3*x^3 - 2*x^2 + 2*x + 1,(61510)*x^4 + (11903)*x^3 + (-8518)*x^2 + (7501)*x^1 + (3898),(61510) * (x^4 + 11903/61510*x^3 - 4259/30755*x^2 + 7501/61510*x + 1949/30755),61510,11903,-8518,7501,3898,1,0,A5,23551609
x^5 + 16*x^4 + 6*x^3 - x^2 + 1,(57904)*x^4 + (22431)*x^3 + (-3943)*x^2 + (-286)*x^1 + (3707),(57904) * (x^4 + 22431/57904*x^3 - 3943/57904*x^2 - 13/2632*x + 337/5264),57904,22431,-3943,-286,3707,1,0,A5,195356529
x^5 + 16*x^4 + 8*x^3 + 19*x^2 - 5*x + 1,(57451)*x^4 + (26167)*x^3 + (72345)*x^2 + (-19071)*x^1 + (3704),(57451) * (x^4 + 26167/57451*x^3 + 72345/57451*x^2 - 19071/57451*x + 3704/57451),57451,26167,72345,-19071,3704,1,0,A5,9000316900
x^5 + 16*x^4 + 19*x^3 + 10*x^2 + 4*x + 1,(43560)*x^4 + (53967)*x^3 + (28512)*x^2 + (11529)*x^1 + (2946),(43560) * (x^4 + 17989/14520*x^3 + 36/55*x^2 + 1281/4840*x + 491/7260),43560,53967,28512,11529,2946,3,0,A5,3404025
x^5 + 16*x^4 + 25*x^3 - 23*x^2 - 10*x + 1,(33978)*x^4 + (62483)*x^3 + (-50577)*x^2 + (-23271)*x^1 + (2481),(33978) * (x^4 + 62483/33978*x^3 - 16859/11326*x^2 - 7757/11326*x + 827/11326),33978,62483,-50577,-23271,2481,1,0,A5,68961911236
x^5 + 17*x^4 - 24*x^3 + 16*x^2 - 3*x + 1,(122182)*x^4 + (-165980)*x^3 + (107708)*x^2 + (-20236)*x^1 + (6634),(122182) * (x^4 - 82990/61091*x^3 + 53854/61091*x^2 - 10118/61091*x + 3317/61091),122182,-165980,107708,-20236,6634,2,0,A5,843321600
x^5 + 17*x^4 - 23*x^3 + 15*x^2 + 7*x + 1,(120297)*x^4 + (-158304)*x^3 + (96741)*x^2 + (46110)*x^1 + (6601),(120297) * (x^4 - 52768/40099*x^3 + 32247/40099*x^2 + 15370/40099*x + 6601/120297),120297,-158304,96741,46110,6601,1,0,A5,13128576400
x^5 + 17*x^4 - 22*x^3 + 18*x^2 - 7*x + 1,(119188)*x^4 + (-150144)*x^3 + (120200)*x^2 + (-46176)*x^1 + (6548),(119188) * (x^4 - 37536/29797*x^3 + 30050/29797*x^2 - 11544/29797*x + 1637/29797),119188,-150144,120200,-46176,6548,4,0,A5,18939904
x^5 + 17*x^4 - 20*x^3 + 4*x^2 + 5*x + 1,(114354)*x^4 + (-128196)*x^3 + (23436)*x^2 + (31356)*x^1 + (6318),(114354) * (x^4 - 7122/6353*x^3 + 1302/6353*x^2 + 1742/6353*x + 351/6353),114354,-128196,23436,31356,6318,18,0,A5,1829101824
x^5 + 17*x^4 - 13*x^3 + 5*x^2 - 3*x + 1,(103537)*x^4 + (-77254)*x^3 + (29861)*x^2 + (-17750)*x^1 + (5831),(103537) * (x^4 - 77254/103537*x^3 + 29861/103537*x^2 - 17750/103537*x + 119/2113),103537,-77254,29861,-17750,5831,1,0,A5,69889600
x^5 + 17*x^4 - 12*x^3 - 12*x^2 + x + 1,(100198)*x^4 + (-63696)*x^3 + (-68008)*x^2 + (5392)*x^1 + (5670),(100198) * (x^4 - 31848/50099*x^3 - 34004/50099*x^2 + 2696/50099*x + 405/7157),100198,-63696,-68008,5392,5670,2,0,A5,299705344
x^5 + 17*x^4 - 12*x^3 + 11*x^2 - 5*x + 1,(102634)*x^4 + (-72941)*x^3 + (65358)*x^2 + (-29369)*x^1 + (5809),(102634) * (x^4 - 72941/102634*x^3 + 32679/51317*x^2 - 29369/102634*x + 5809/102634),102634,-72941,65358,-29369,5809,1,0,A5,137241225
x^5 + 17*x^4 - 10*x^3 + 13*x^2 - 3*x + 1,(99742)*x^4 + (-60915)*x^3 + (74872)*x^2 + (-17369)*x^1 + (5667),(99742) * (x^4 - 60915/99742*x^3 + 37436/49871*x^2 - 17369/99742*x + 5667/99742),99742,-60915,74872,-17369,5667,1,0,A5,274598041
x^5 + 17*x^4 - 7*x^3 - x^2 + x + 1,(93715)*x^4 + (-37494)*x^3 + (-5931)*x^2 + (5126)*x^1 + (5385),(93715) * (x^4 - 37494/93715*x^3 - 5931/93715*x^2 + 5126/93715*x + 1077/18743),93715,-37494,-5931,5126,5385,1,0,A5,463454784
x^5 + 17*x^4 + 3*x^3 + 10*x^2 - 3*x + 1,(80287)*x^4 + (11929)*x^3 + (48593)*x^2 + (-14701)*x^1 + (4768),(80287) * (x^4 + 11929/80287*x^3 + 48593/80287*x^2 - 14701/80287*x + 4768/80287),80287,11929,48593,-14701,4768,1,0,A5,1189629081
x^5 + 17*x^4 + 11*x^3 + 19*x^2 - 6*x + 1,(70138)*x^4 + (43521)*x^3 + (83797)*x^2 + (-26360)*x^1 + (4296),(70138) * (x^4 + 43521/70138*x^3 + 83797/70138*x^2 - 13180/35069*x + 2148/35069),70138,43521,83797,-26360,4296,1,0,A5,11706590809
x^5 + 17*x^4 + 12*x^3 + 6*x^2 + 3*x + 1,(67324)*x^4 + (47912)*x^3 + (23820)*x^2 + (12104)*x^1 + (4136),(67324) * (x^4 + 11978/16831*x^3 + 5955/16831*x^2 + 3026/16831*x + 1034/16831),67324,47912,23820,12104,4136,4,0,A5,67897600
x^5 + 17*x^4 + 20*x^3 + 12*x^2 + 5*x + 1,(57370)*x^4 + (69852)*x^3 + (42332)*x^2 + (17916)*x^1 + (3638),(57370) * (x^4 + 34926/28685*x^3 + 21166/28685*x^2 + 8958/28685*x + 1819/28685),57370,69852,42332,17916,3638,2,0,A5,1364224
x^5 + 17*x^4 + 21*x^3 - 14*x^2 - 3*x + 1,(53557)*x^4 + (74035)*x^3 + (-46477)*x^2 + (-10471)*x^1 + (3424),(53557) * (x^4 + 74035/53557*x^3 - 46477/53557*x^2 - 10471/53557*x + 3424/53557),53557,74035,-46477,-10471,3424,1,0,A5,3128724225
x^5 + 17*x^4 + 25*x^3 - 3*x^2 - 8*x + 1,(49710)*x^4 + (81219)*x^3 + (-7701)*x^2 + (-25902)*x^1 + (3262),(49710) * (x^4 + 27073/16570*x^3 - 2567/16570*x^2 - 4317/8285*x + 1631/24855),49710,81219,-7701,-25902,3262,1,0,A5,1786330225
x^5 + 18*x^4 - 7*x^3 - 14*x^2 + 4*x + 1,(114940)*x^4 + (-39169)*x^3 + (-88534)*x^2 + (24551)*x^1 + (6282),(114940) * (x^4 - 39169/114940*x^3 - 44267/57470*x^2 + 24551/114940*x + 3141/57470),114940,-39169,-88534,24551,6282,1,0,A5,1803615961
x^5 + 18*x^4 - 5*x^3 + 8*x^2 + 2*x + 1,(114010)*x^4 + (-34309)*x^3 + (49184)*x^2 + (12229)*x^1 + (6236),(114010) * (x^4 - 34309/114010*x^3 + 24592/57005*x^2 + 12229/114010*x + 3118/57005),114010,-34309,49184,12229,6236,1,0,A5,1121245225
x^5 + 18*x^4 + 14*x^3 + 7*x^2 + 4*x + 1,(83776)*x^4 + (65915)*x^3 + (32699)*x^2 + (19154)*x^1 + (4875),(83776) * (x^4 + 65915/83776*x^3 + 32699/83776*x^2 + 9577/41888*x + 4875/83776),83776,65915,32699,19154,4875,1,0,A5,16654561
x^5 + 19*x^4 - 25*x^3 + 9*x^2 + 6*x + 1,(178882)*x^4 + (-225747)*x^3 + (76959)*x^2 + (52804)*x^1 + (8840),(178882) * (x^4 - 225747/178882*x^3 + 76959/178882*x^2 + 26402/89441*x + 4420/89441),178882,-225747,76959,52804,8840,1,0,A5,7806606025
x^5 + 19*x^4 - 19*x^3 + 13*x^2 - 5*x + 1,(167617)*x^4 + (-164774)*x^3 + (111075)*x^2 + (-42366)*x^1 + (8393),(167617) * (x^4 - 164774/167617*x^3 + 111075/167617*x^2 - 42366/167617*x + 8393/167617),167617,-164774,111075,-42366,8393,1,0,A5,36966400
x^5 + 19*x^4 - 12*x^3 + 25*x^2 - 5*x + 1,(155482)*x^4 + (-105237)*x^3 + (201480)*x^2 + (-40281)*x^1 + (7921),(155482) * (x^4 - 105237/155482*x^3 + 100740/77741*x^2 - 40281/155482*x + 7921/155482),155482,-105237,201480,-40281,7921,1,0,A5,18796135801
x^5 + 19*x^4 - 7*x^3 - 3*x^2 + 1,(142810)*x^4 + (-50427)*x^3 + (-22377)*x^2 + (-326)*x^1 + (7376),(142810) * (x^4 - 50427/142810*x^3 - 22377/142810*x^2 - 163/71405*x + 3688/71405),142810,-50427,-22377,-326,7376,1,0,A5,377486041
x^5 + 19*x^4 - 3*x^3 - 23*x^2 + 4*x + 1,(133090)*x^4 + (-12687)*x^3 + (-159981)*x^2 + (27174)*x^1 + (6988),(133090) * (x^4 - 12687/133090*x^3 - 159981/133090*x^2 + 13587/66545*x + 3494/66545),133090,-12687,-159981,27174,6988,1,0,A5,24101010025
x^5 + 19*x^4 + x^3 + 13*x^2 + 7*x + 1,(129897)*x^4 + (1290)*x^3 + (86895)*x^2 + (47934)*x^1 + (6897),(129897) * (x^4 + 430/43299*x^3 + 9655/14433*x^2 + 5326/14433*x + 2299/43299),129897,1290,86895,47934,6897,3,0,A5,1254859776
x^5 + 19*x^4 + 13*x^3 + 12*x^2 - 5*x + 1,(108975)*x^4 + (74503)*x^3 + (73203)*x^2 + (-30321)*x^1 + (5956),(108975) * (x^4 + 74503/108975*x^3 + 24401/36325*x^2 - 10107/36325*x + 5956/108975),108975,74503,73203,-30321,5956,1,0,A5,6601725001
x^5 + 19*x^4 + 21*x^3 + 25*x^2 - 8*x + 1,(97150)*x^4 + (108837)*x^3 + (139635)*x^2 + (-44370)*x^1 + (5452),(97150) * (x^4 + 3753/3350*x^3 + 963/670*x^2 - 153/335*x + 94/1675),97150,108837,139635,-44370,5452,29,0,A5,36445482649
x^5 + 20*x^4 + 4*x^3 + 15*x^2 - 2*x + 1,(153894)*x^4 + (25695)*x^3 + (117717)*x^2 + (-16050)*x^1 + (7759),(153894) * (x^4 + 8565/51298*x^3 + 39239/51298*x^2 - 2675/25649*x + 7759/153894),153894,25695,117717,-16050,7759,1,0,A5,4791823729
x^5 + 20*x^4 + 8*x^3 + 3*x^2 + 2*x + 1,(144586)*x^4 + (57663)*x^3 + (21077)*x^2 + (14334)*x^1 + (7379),(144586) * (x^4 + 57663/144586*x^3 + 21077/144586*x^2 + 7167/72293*x + 7379/144586),144586,57663,21077,14334,7379,1,0,A5,414163201
x^5 + 20*x^4 + 11*x^3 - 19*x^2 - 11*x + 1,(136369)*x^4 + (84927)*x^3 + (-128052)*x^2 + (-76894)*x^1 + (7146),(136369) * (x^4 + 84927/136369*x^3 - 128052/136369*x^2 - 76894/136369*x + 7146/136369),136369,84927,-128052,-76894,7146,1,0,A5,1871687169
x^5 + 20*x^4 + 11*x^3 - 16*x^2 + 1,(136564)*x^4 + (82583)*x^3 + (-111916)*x^2 + (-455)*x^1 + (7040),(136564) * (x^4 + 82583/136564*x^3 - 27979/34141*x^2 - 455/136564*x + 1760/34141),136564,82583,-111916,-455,7040,1,0,A5,1999252369
x^5 + 20*x^4 + 12*x^3 - 23*x^2 - 6*x + 1,(133906)*x^4 + (91183)*x^3 + (-155131)*x^2 + (-41458)*x^1 + (6961),(133906) * (x^4 + 91183/133906*x^3 - 155131/133906*x^2 - 20729/66953*x + 6961/133906),133906,91183,-155131,-41458,6961,1,0,A5,45803276289
x^5 + 20*x^4 + 13*x^3 + 7*x^2 - 4*x + 1,(135576)*x^4 + (89307)*x^3 + (50409)*x^2 + (-28557)*x^1 + (7011),(135576) * (x^4 + 9923/15064*x^3 + 5601/15064*x^2 - 3173/15064*x + 779/15064),135576,89307,50409,-28557,7011,9,0,A5,3730033476
x^5 + 21*x^4 - 23*x^3 - 23*x^2 + 6*x + 1,(244324)*x^4 + (-241855)*x^3 + (-255777)*x^2 + (65590)*x^1 + (11114),(244324) * (x^4 - 241855/244324*x^3 - 255777/244324*x^2 + 32795/122162*x + 5557/122162),244324,-241855,-255777,65590,11114,1,0,A5,127374041025
x^5 + 21*x^4 - 12*x^3 - 3*x^2 + x + 1,(221124)*x^4 + (-121645)*x^3 + (-31494)*x^2 + (9861)*x^1 + (10255),(221124) * (x^4 - 121645/221124*x^3 - 5249/36854*x^2 + 3287/73708*x + 10255/221124),221124,-121645,-31494,9861,10255,1,0,A5,624650049
x^5 + 21*x^4 - x^3 + 10*x^2 + 1,(197950)*x^4 + (-13900)*x^3 + (94035)*x^2 + (-436)*x^1 + (9395),(197950) * (x^4 - 278/3959*x^3 + 18807/39590*x^2 - 218/98975*x + 1879/39590),197950,-13900,94035,-436,9395,1,0,A5,55741156
x^5 + 21*x^4 + x^3 + 9*x^2 - 2*x + 1,(193444)*x^4 + (5585)*x^3 + (83887)*x^2 + (-18962)*x^1 + (9226),(193444) * (x^4 + 5585/193444*x^3 + 83887/193444*x^2 - 9481/96722*x + 4613/96722),193444,5585,83887,-18962,9226,1,0,A5,964040401
x^5 + 21*x^4 + x^3 + 9*x^2 + 5*x + 1,(193339)*x^4 + (4556)*x^3 + (80807)*x^2 + (45844)*x^1 + (9247),(193339) * (x^4 + 4556/193339*x^3 + 80807/193339*x^2 + 45844/193339*x + 9247/193339),193339,4556,80807,45844,9247,1,0,A5,2078265744
x^5 + 21*x^4 + 16*x^3 - 4*x^2 - 3*x + 1,(159766)*x^4 + (128084)*x^3 + (-30564)*x^2 + (-24164)*x^1 + (7906),(159766) * (x^4 + 64042/79883*x^3 - 15282/79883*x^2 - 12082/79883*x + 3953/79883),159766,128084,-30564,-24164,7906,2,0,A5,178489600
x^5 + 21*x^4 + 25*x^3 + 14*x^2 - 7*x + 1,(143725)*x^4 + (178055)*x^3 + (104615)*x^2 + (-51575)*x^1 + (7280),(143725) * (x^4 + 35611/28745*x^3 + 20923/28745*x^2 - 2063/5749*x + 1456/28745),143725,178055,104615,-51575,7280,5,0,A5,12785955625
x^5 + 22*x^4 - 25*x^3 - 23*x^2 + x + 1,(294205)*x^4 + (-303347)*x^3 + (-291582)*x^2 + (12282)*x^1 + (12734),(294205) * (x^4 - 303347/294205*x^3 - 291582/294205*x^2 + 12282/294205*x + 12734/294205),294205,-303347,-291582,12282,12734,1,0,A5,44102940049
x^5 + 22*x^4 - 21*x^3 + 15*x^2 - 4*x + 1,(288880)*x^4 + (-272865)*x^3 + (191155)*x^2 + (-50903)*x^1 + (12587),(288880) * (x^4 - 54573/57776*x^3 + 38231/57776*x^2 - 50903/288880*x + 12587/288880),288880,-272865,191155,-50903,12587,1,0,A5,101888836
x^5 + 22*x^4 - 13*x^3 - 11*x^2 + 4*x + 1,(264880)*x^4 + (-146897)*x^3 + (-130941)*x^2 + (46353)*x^1 + (11753),(264880) * (x^4 - 146897/264880*x^3 - 130941/264880*x^2 + 46353/264880*x + 1679/37840),264880,-146897,-130941,46353,11753,1,0,A5,1211318416
x^5 + 22*x^4 - 3*x^3 + x^2 + 3*x + 1,(241639)*x^4 + (-33743)*x^3 + (9130)*x^2 + (32294)*x^1 + (10926),(241639) * (x^4 - 33743/241639*x^3 + 9130/241639*x^2 + 32294/241639*x + 10926/241639),241639,-33743,9130,32294,10926,1,0,A5,1537816225
x^5 + 22*x^4 + 9*x^2 - x + 1,(235459)*x^4 + (-4227)*x^3 + (96715)*x^2 + (-11213)*x^1 + (10694),(235459) * (x^4 - 4227/235459*x^3 + 96715/235459*x^2 - 11213/235459*x + 10694/235459),235459,-4227,96715,-11213,10694,1,0,A5,253510084
x^5 + 22*x^4 + 3*x^3 - 23*x^2 + x + 1,(223981)*x^4 + (41277)*x^3 + (-234882)*x^2 + (9678)*x^1 + (10270),(223981) * (x^4 + 41277/223981*x^3 - 234882/223981*x^2 + 9678/223981*x + 10270/223981),223981,41277,-234882,9678,10270,1,0,A5,29742106681
x^5 + 22*x^4 + 3*x^3 + 4*x^2 - 4*x + 1,(227620)*x^4 + (29951)*x^3 + (43274)*x^2 + (-42179)*x^1 + (10420),(227620) * (x^4 + 29951/227620*x^3 + 21637/113810*x^2 - 42179/227620*x + 521/11381),227620,29951,43274,-42179,10420,1,0,A5,1909952209
x^5 + 22*x^4 + 3*x^3 + 12*x^2 - 4*x + 1,(228676)*x^4 + (26367)*x^3 + (127498)*x^2 + (-42467)*x^1 + (10460),(228676) * (x^4 + 26367/228676*x^3 + 9107/16334*x^2 - 42467/228676*x + 2615/57169),228676,26367,127498,-42467,10460,1,0,A5,5647672801
